,Average Daily Returns,Beta Alpha,Sharpe Ratio,Piotroski F-Score,Revenue Growth,Earning per Share,Price to Earning,Debt to Equity,Free Cash Flow,Return on Equity,Dividend Yield
FUJI.JK,0.001700798581266631,"{'beta': array([0.171]), 'alpha': array([0.002])}",0.68,,-32.613222877556375,3.76757659,62.10889000135761,0.0,,3.493888943456765,0.0
FUTR.JK,-0.002045260595239132,,-0.69,,,,0.0,0.0,,,0.0
FWCT.JK,-0.0026253332031953877,,-1.0,,,,0.0,0.0,,,0.0
GAMA.JK,-0.0011101714024232344,"{'beta': array([0.058]), 'alpha': array([-0.001])}",-1.81,,61.578258248275375,-1.316876445194314,-13.668708302656274,0.08883279540858262,,-1.2122378215436862,0.0
GDST.JK,0.0016172658216311283,"{'beta': array([0.245]), 'alpha': array([0.001])}",0.61,,-20.360353030378736,-9.15706739876628,-14.524300653058306,0.6469107534632513,,-9.191961589909138,0.0
GDYR.JK,0.00017300540901411658,"{'beta': array([-0.093]), 'alpha': array([0.])}",0.11,,,,0.0,0.0,,,270.38378378378377
GEMA.JK,0.00014699083350802673,"{'beta': array([-0.055]), 'alpha': array([0.])}",0.07,,-11.354540439112494,0.78796998,332.4999767123108,1.114308279936064,,0.3321696398078433,30.99236641221374
GEMS.JK,0.0013021474887864699,"{'beta': array([-0.044]), 'alpha': array([0.001])}",0.75,,-33.074341959102135,0.015968342197001644,369481.05991289666,0.3736172497340514,,27.106174379594716,29.157254237288132
GGRM.JK,-0.0007603630767558845,"{'beta': array([0.103]), 'alpha': array([-0.001])}",-0.57,,-8.331077457206431,3974.7231489148485,5.031796995838631,0.12167655792810166,,13.068028574627347,105.4
GGRP.JK,0.0011300778437946203,"{'beta': array([0.067]), 'alpha': array([0.001])}",0.49,,-15.073345150358064,-0.0007392656544506004,-562720.5829129969,0.1825381033536602,,-1.2972787122176683,0.0
GHON.JK,0.0003638833328803958,"{'beta': array([0.048]), 'alpha': array([0.])}",0.19,,,,0.0,0.0,,,4.513513513513513
GIAA.JK,-0.0010560638295207688,"{'beta': array([0.054]), 'alpha': array([-0.001])}",-0.65,,11.644732259359277,-0.09437480551790649,-752.3194311275015,-2.1126748823633656,,127.2626657564668,0.0
GJTL.JK,0.0015728554363860683,"{'beta': array([-0.026]), 'alpha': array([0.002])}",0.81,,-12.444791620096222,91.94554880226453,12.453022630409269,0.7248307514731938,,4.550810322249632,9.956331877729257
GLOB.JK,0.000940373271935269,"{'beta': array([0.115]), 'alpha': array([0.001])}",0.26,,,,0.0,0.0,,,69.86301369863014
GLVA.JK,0.0010516289560419693,"{'beta': array([0.066]), 'alpha': array([0.001])}",0.43,,,,0.0,0.0,,,1.4705882352941175
GMFI.JK,0.00034612436530294047,"{'beta': array([0.101]), 'alpha': array([0.])}",0.18,,20.53632139272797,-0.01164535215875904,-6612.079991250804,-2.154062796761823,,153.4392833243507,10.513155844155845
GMTD.JK,0.0009836542787690944,"{'beta': array([0.055]), 'alpha': array([0.001])}",1.04,,20.731036378329314,-104.34522041309367,-40.25100510950635,0.0021540714797715892,,-18.11301377650669,12.595238095238095
GOLD.JK,0.001604739584632714,"{'beta': array([-0.128]), 'alpha': array([0.002])}",0.5,,,,0.0,0.0,,,0.0
GOLL.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,-155.9711578606707,0.0
GOOD.JK,0.000695255240534309,"{'beta': array([-0.039]), 'alpha': array([0.001])}",0.66,,-12.275587207126764,7.033344357477408,61.42170467463673,0.7432958592507778,,10.069296175885494,10.416666666666668
GOTO.JK,-0.002351922774758341,,-0.8,,-26.6303317368364,-15.496719656944837,-4.517085005705035,0.10951993711288675,,-83.19337623275351,0.0
GPRA.JK,0.0010156373176687127,"{'beta': array([-0.127]), 'alpha': array([0.001])}",0.6,,-27.52150576453395,6.96457135588667,13.209714611113686,0.24773181657329074,,3.016381648548921,22.418478260869566
GPSO.JK,0.00012186054482461454,,0.04,,,,0.0,0.0,,,0.0
GRIA.JK,0.0013335627634279731,,0.42,,,,0.0,0.0,,,0.0
GRPH.JK,-0.04418692096632932,,-16.67,,,,0.0,0.0,,,0.0
GRPM.JK,-0.005181289066933113,,-2.25,,,,0.0,0.0,,,0.0
GSMF.JK,0.0005300045877251189,"{'beta': array([0.083]), 'alpha': array([0.])}",0.19,,-13.81590747568655,12.808025308025307,4.450334741631459,0.0678171519453099,,1.3553593295295372,0.0
GTBO.JK,0.0026340422616790544,"{'beta': array([-0.052]), 'alpha': array([0.003])}",1.01,,-100.0,-0.0004843824,-817535.8972580341,0.029830770997805553,,-2.89825401733305,0.0
GTRA.JK,2.8748118675842445e-05,,0.01,,,,0.0,0.0,,,0.0
GTSI.JK,-0.0006904904759146447,,-0.4,,14.87524353930207,0.0008396561666374834,59548.18410996939,0.6900313764270048,,32.86704359685768,0.0
GULA.JK,0.0020100094720015287,,0.67,,,,0.0,0.0,,,0.0
GWSA.JK,0.0010330403737952155,"{'beta': array([-0.011]), 'alpha': array([0.001])}",0.51,,-32.407155992129944,-6.44693675947111,-22.181076895150333,0.0782503672456734,,-0.7278566396511893,0.0
GZCO.JK,0.0016873364889512395,"{'beta': array([-0.027]), 'alpha': array([0.002])}",0.63,,-42.451866915947065,-30.269333333333332,-3.237600211435116,0.2614658076810612,,-18.50382830449157,35.629255102040815
HADE.JK,-0.0013217042351060108,"{'beta': array([-0.032]), 'alpha': array([-0.001])}",-0.37,,,,0.0,0.0,,,0.0
HAIS.JK,-0.00022224218674261634,,-0.09,,,,0.0,0.0,,,0.0
HAJJ.JK,0.0004747181933238655,,0.15,,,,0.0,0.0,,,0.0
HALO.JK,-0.0022237453066990456,,-0.66,,,,0.0,0.0,,,0.0
HATM.JK,0.002335843535652717,,0.9,,-100.0,-0.019933153428571427,-17057.01013230836,0.4735504849600344,,-0.04986828903380835,0.0
HBAT.JK,-0.006676176548830963,,-2.39,,,,0.0,0.0,,,0.0
HDFA.JK,0.0010660741816138901,"{'beta': array([-0.019]), 'alpha': array([0.001])}",0.3,5,-54.56939758815994,-15.202157956792975,-6.38067307784131,3.014106383038331,128939944000.0,-19.636387598775922,3.4675154639175263
HDIT.JK,-0.001665331156217973,"{'beta': array([-0.15]), 'alpha': array([-0.002])}",-0.55,,,,0.0,0.0,,,0.0
HDTX.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,-9.896005641478467,,0.0,0.0,,-137.68115642224262,0.0
HEAL.JK,0.0010600929999189522,"{'beta': array([-0.006]), 'alpha': array([0.001])}",0.93,,-24.756662703479666,32.00386786553927,39.370241287514105,0.861088335888782,,18.157575255276274,3.8095238095238098
HELI.JK,0.001779142589657589,"{'beta': array([0.111]), 'alpha': array([0.002])}",0.59,,126.87936613560215,7.884695843783083,58.087212122598665,0.9299543428811674,,5.005182739566093,0.0
HERO.JK,0.0004208830214402692,"{'beta': array([-0.011]), 'alpha': array([0.])}",0.25,,2.2436342128795395,-290.3225134092161,-2.652222836451776,2.3853559422350283,,-65.4882114943322,0.0
HEXA.JK,0.0008186611159448829,"{'beta': array([-0.084]), 'alpha': array([0.001])}",0.76,,60.76330878283996,0.04575810238095238,130031.61605051158,0.5874146090020365,,21.554143640584282,105.19579831932772
HILL.JK,0.0038659232458806898,,1.28,,-48.52445910108021,29.285350562313464,75.80581954367514,30.141348352702,,136.07236852473483,0.0
HITS.JK,0.001285178393706632,"{'beta': array([0.084]), 'alpha': array([0.001])}",0.35,,6.198572538288178,0.0006304292878327597,583729.2256282723,1.4275600386342497,,8.452563058201413,8.57336956521739
HKMU.JK,-0.0002502523415586125,"{'beta': array([0.134]), 'alpha': array([-0.])}",-0.15,,,,0.0,0.0,,,0.0
HMSP.JK,-0.0005309364810248201,"{'beta': array([0.048]), 'alpha': array([-0.001])}",-0.44,,-6.522971519209589,73.77514884987296,11.589268382770227,0.018329823569563156,,28.376234639199883,1628.9738830409356
HOKI.JK,0.00042148186355240073,"{'beta': array([-0.101]), 'alpha': array([0.])}",0.22,,25.66334865703982,3.931058300199131,44.00850529009873,0.295749518429364,,5.71629575273354,11.127167630057803
HOME.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,0.0
HOMI.JK,0.0008163317403286375,,0.3,,-54.147559683647074,0.7936626896543415,250.7362417233814,0.18703522560304628,,1.0927984244935207,0.0
HOPE.JK,-0.00043759431072090097,,-0.13,,,,0.0,0.0,,,0.0
HOTL.JK,4.4563279857394824e-07,"{'beta': array([0.001]), 'alpha': array([-0.])}",0.01,,,-13.575639664878345,-3.6830677032004195,2.4228661503887663,,-14.821706729297587,0.0
HRME.JK,-0.0003720440475988537,"{'beta': array([-0.007]), 'alpha': array([-0.])}",-0.23,,-28.65955269380599,-4.470623870461126,-11.184121377413643,0.379450638907801,,-3.8898961672601367,0.0
HRTA.JK,0.0010235044384667,"{'beta': array([0.111]), 'alpha': array([0.001])}",0.56,,-20.98698856668176,37.16852012931919,10.385132328567376,2.0874092985985553,,12.64410939840642,7.512953367875648
HRUM.JK,0.002351530890032427,"{'beta': array([-0.006]), 'alpha': array([0.002])}",1.06,,-53.05456851576732,0.004431053304613037,292255.56791470194,0.19106317388075866,,15.951064445104338,101.40694980694983
HUMI.JK,-0.001000951710223193,,-0.18,,3.739809491968672,0.0003961105287873274,204488.37916017396,0.4121581597140553,,8.054416027686315,0.0
HYGN.JK,,,,,,,0.0,0.0,,,0.0
IATA.JK,0.0007580699212426954,"{'beta': array([-0.057]), 'alpha': array([0.001])}",0.29,,-69.7891948175985,-0.0002540442630102716,-196816.0957761065,3.1623445426535057,,-53.55578622624251,6.68
IBFN.JK,-0.002885282925944413,"{'beta': array([0.141]), 'alpha': array([-0.003])}",-1.43,,,,0.0,0.0,,,24.520650000000003
IBOS.JK,0.005500113026339772,,1.93,,-14.454585351446783,0.7103118077559292,1295.2058377102496,0.13022020449098728,,3.6381257695757285,0.0
IBST.JK,0.00023131907058131533,"{'beta': array([-0.031]), 'alpha': array([0.])}",0.09,,15.080312210534707,49.74770104073317,88.44629817963451,0.474346222277625,,1.0836147968497545,0.0
ICBP.JK,0.0003547335856350984,"{'beta': array([0.022]), 'alpha': array([0.])}",0.35,,-17.890875235259625,564.8228098783483,19.076779144809542,1.5086250677592008,,22.38138589931034,19.619489559164734
ICON.JK,0.0007254460328092768,"{'beta': array([-0.003]), 'alpha': array([0.001])}",0.26,,,,0.0,0.0,,,0.5
IDEA.JK,-0.0005085967711490736,,-0.17,,,,0.0,0.0,,,0.0
IDPR.JK,0.00032675058574504795,"{'beta': array([0.001]), 'alpha': array([0.])}",0.14,,-25.23834910147601,-192.0886047470441,-0.760065909127005,0.7186523053023842,,-49.99944797757029,30.82191780821918
IFII.JK,0.0002117327842536693,"{'beta': array([-0.024]), 'alpha': array([0.])}",0.15,,-4.556555446944128,7.818301366711129,19.18575314053153,0.5447935503982327,,7.362131428382438,3.3333333333333335
IFSH.JK,0.0017769795319141938,"{'beta': array([0.156]), 'alpha': array([0.002])}",0.66,,-56.240624267688766,16.60713731990369,51.18281276456197,0.2502961639874755,,6.057006047248299,0.0
IGAR.JK,0.0007823511834221525,"{'beta': array([0.002]), 'alpha': array([0.001])}",0.64,,-23.781744424762934,45.38332273240356,9.695191394301354,0.0,,10.371143001455128,59.77272727272728
IIKP.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,-14.774146372911808,,0.0,0.0,,-13.06389334704743,3.8200000000000003
IKAI.JK,2.315098569517113e-05,"{'beta': array([0.001]), 'alpha': array([0.])}",0.05,,-50.3018414245595,-5.319253235593578,-9.399815685673119,0.3081891651541984,,-8.505992172990302,0.0
IKAN.JK,-0.0017373893522538563,"{'beta': array([0.082]), 'alpha': array([-0.002])}",-0.63,,,,0.0,0.0,,,0.0
IKBI.JK,0.0014454159225853731,"{'beta': array([-0.03]), 'alpha': array([0.001])}",0.63,,33.510998554711904,0.0019172924836601307,252439.31435856834,0.08213738201036981,,3.382676421354401,95.10068181818183
IKPM.JK,0.004984768812141601,,2.09,,,,0.0,0.0,,,0.0
IMAS.JK,0.001590112474321722,"{'beta': array([-0.009]), 'alpha': array([0.002])}",0.66,,-20.571421270253264,-136.66859715581185,-10.1705880423672,3.6278677950360074,,-5.039582715379907,14.971693525179855
IMJS.JK,0.000662225870908765,"{'beta': array([-0.016]), 'alpha': array([0.001])}",0.29,,2.5580466368075094,-7.054835666818063,-35.72018001571104,6.767062757011369,,-1.816604437488622,6.120002380952381
IMPC.JK,0.0015597872769950772,"{'beta': array([0.026]), 'alpha': array([0.002])}",1.3,,-19.298673890677495,2.304479014827576,169.23564827045314,0.4097605614945214,,10.025886694924807,10.256410256410255
INAF.JK,-0.00021176407402572422,"{'beta': array([-0.011]), 'alpha': array([-0.])}",-0.08,,-40.882301314575656,0.00889916367296374,44498.563522668395,1.7933656789842638,,0.0064093685378171705,8.484595959595959
INAI.JK,-0.00027955077089368856,"{'beta': array([-0.067]), 'alpha': array([-0.])}",-0.19,,-27.96744240500553,6.299844621212121,30.79441028541962,2.4791772403513233,,1.2419199904866662,108.50515463917525
INCF.JK,0.0011391677506824736,"{'beta': array([-0.358]), 'alpha': array([0.001])}",0.36,,,,0.0,0.0,,,0.0
INCI.JK,0.0009113038514049484,"{'beta': array([0.022]), 'alpha': array([0.001])}",0.55,,,,0.0,0.0,,,41.2831041322314
INCO.JK,0.0006562124548796231,"{'beta': array([0.018]), 'alpha': array([0.001])}",0.39,,-19.768688612991962,0.00833496038447947,478706.53439814533,0.004267023299600371,,4.099183420132272,48.37499999999999
INDF.JK,6.697992402111906e-05,"{'beta': array([0.004]), 'alpha': array([0.])}",0.08,,-17.730172054493636,735.2295676820913,8.636758203317662,1.635613831734699,,15.23478217857438,41.29921259842519
INDO.JK,0.0005617618381261362,"{'beta': array([0.01]), 'alpha': array([0.001])}",0.23,,,,0.0,0.0,,,0.0
INDR.JK,0.0008242560030652809,"{'beta': array([-0.034]), 'alpha': array([0.001])}",0.4,,-33.37396202688081,0.009524019182336113,379041.65572191926,0.3128688218632088,,1.65536463271209,15.180055401662049
INDS.JK,0.0004982600827871381,"{'beta': array([-0.061]), 'alpha': array([0.001])}",0.32,,-45.95017729779756,89.78498831018638,25.950886042891586,0.14522060111601304,,2.309565324328557,73.59141630901289
INDX.JK,0.0024440053161911366,"{'beta': array([0.017]), 'alpha': array([0.002])}",0.68,,,,0.0,0.0,,,0.0
INDY.JK,0.0013445079395154414,"{'beta': array([-0.005]), 'alpha': array([0.001])}",0.62,,-40.90155291062124,-0.02259262552939998,-63737.61199760141,1.683875960803672,,-17.144871360037325,47.57415972222222
INET.JK,-0.003303199455409674,,-0.78,,,,0.0,0.0,,,0.0
INKP.JK,0.0007164059649013434,"{'beta': array([0.046]), 'alpha': array([0.001])}",0.4,,-15.08716124104458,0.05374777367861219,154890.13646927595,0.8275209277955692,,6.908961469510891,4.864864864864865
INOV.JK,-0.0003709080682825721,"{'beta': array([-0.087]), 'alpha': array([-0.])}",-0.17,,,,0.0,0.0,,,5.7251908396946565
INPC.JK,0.001195604569823278,"{'beta': array([-0.048]), 'alpha': array([0.001])}",0.45,6,-30.40640717926339,1.0567461488983927,65.29477308427307,0.1276576899038779,5138509000000.0,0.6003874101532924,0.0
INPP.JK,0.0010314404246357836,"{'beta': array([0.075]), 'alpha': array([0.001])}",0.45,,-7.1613562229790535,-42.8650424400174,-23.445678408141852,0.3135998518398392,,-9.219566532824992,0.9950248756218906
INPS.JK,-0.000980438971672423,"{'beta': array([-0.371]), 'alpha': array([-0.001])}",-0.25,,-7.542271700453404,-26.66843640153846,-5.324646629519241,0.94002187417049,,-14.183212342422898,0.0
INRU.JK,0.0002611198246099705,"{'beta': array([-0.072]), 'alpha': array([0.])}",0.1,,,,0.0,0.0,,,0.0
INTA.JK,-0.0015846788177029914,"{'beta': array([0.112]), 'alpha': array([-0.002])}",-0.92,,11.40474698917362,-255.45868824665197,-0.1957263632064207,-3.2382791236203188,,75.39853534234629,355.34000000000003
INTD.JK,0.0014117490389309018,"{'beta': array([0.108]), 'alpha': array([0.001])}",0.38,,,,0.0,0.0,,,0.0
INTP.JK,-0.00011501761013037661,"{'beta': array([0.024]), 'alpha': array([-0.])}",-0.09,,-3.9777128286627335,526.4646379322785,16.572813008425335,0.04093185730751207,,8.14536796305669,86.76217765042979
IOTF.JK,0.0068939259429165595,,2.32,,,,0.0,0.0,,,0.0
IPAC.JK,0.00014444182478941727,,0.06,,,,0.0,0.0,,,0.0
IPCC.JK,0.0008713704037701532,"{'beta': array([-0.021]), 'alpha': array([0.001])}",0.5,,-31.016511687099772,-13.073968907287252,-53.54150717077425,0.3928789520219543,,-2.365666354280751,15.994285714285713
IPCM.JK,0.0006166974384090335,"{'beta': array([0.034]), 'alpha': array([0.001])}",0.42,,-15.07026897810472,15.20516872303987,18.151722287815634,0.014375236275886756,,7.349827485587189,11.518115942028986
IPOL.JK,0.0011373810455888572,"{'beta': array([-0.011]), 'alpha': array([0.001])}",0.6,,-17.342540882564002,0.001223787938298145,107861.8246422376,0.4770735702142406,,4.681121136363467,13.257575757575758
IPPE.JK,-0.00044147560062522093,,-0.12,,,,0.0,0.0,,,0.0
IPTV.JK,-0.001685100318893058,"{'beta': array([-0.139]), 'alpha': array([-0.002])}",-0.74,,-1.5067344296714726,11.05329408720243,4.523538377386548,0.2327092496900794,,3.239896024451046,0.0
IRRA.JK,0.0006295242547074148,"{'beta': array([0.06]), 'alpha': array([0.001])}",0.25,,-57.272427535216565,38.73655433947773,12.752812128582844,0.8183367564672442,,24.974853636418782,3.643724696356275
IRSX.JK,-0.0013123087193114987,,-0.34,,-2.882527094312921,0.03714808288883753,1345.9644781568065,0.0,,4.075712859949477,0.0
ISAP.JK,-0.005790180482305719,,-1.49,,,,0.0,0.0,,,0.0
ISAT.JK,0.0020444893898110216,"{'beta': array([-0.045]), 'alpha': array([0.002])}",1.05,,-11.031654427025398,-88.89339454261149,-131.3370927060675,4.538235329494455,,-6.037825591243894,19.020728051391863
ISSP.JK,0.0014383171840170097,"{'beta': array([0.039]), 'alpha': array([0.001])}",0.72,,-29.807310467300564,24.885568477810633,11.653340379126973,0.8167088194186553,,5.271691891533721,5.0
ITIC.JK,-0.001294903681177144,"{'beta': array([0.173]), 'alpha': array([-0.001])}",-0.65,,,,0.0,0.0,,,0.0
ITMA.JK,0.001396114911224711,"{'beta': array([-0.068]), 'alpha': array([0.001])}",0.54,,-94.1308239345,0.011822325837146385,66399.79398414884,0.056845360217473107,,8.00064275390215,2.4373503184713377
ITMG.JK,0.0018460791655679615,"{'beta': array([-0.107]), 'alpha': array([0.002])}",1.12,,-42.925241704477,0.034930791560464455,791565.2284071044,0.06307192297245404,,4.6209268781552355,98.2486075949367
JARR.JK,-0.00032137136101869284,,-0.1,,-96.60544241267822,-2.508758120940797,-123.56711370953067,87.03171059463773,,-140.25577514138678,0.0
JAST.JK,0.00013966006605666825,"{'beta': array([0.034]), 'alpha': array([0.])}",0.05,,,,0.0,0.0,,,0.0
JATI.JK,-0.003921689089820511,,-1.11,,,,0.0,0.0,,,0.0
JAWA.JK,0.0020843623449573086,"{'beta': array([0.114]), 'alpha': array([0.002])}",0.58,,-45.28638618974465,-18.842605805884727,-6.209332255067384,14.004187774906967,,-131.79646866524752,21.111111111111114
JAYA.JK,0.0012316644038547456,"{'beta': array([0.073]), 'alpha': array([0.001])}",0.49,,-9.59869114528235,3.791131621543605,30.070177292758704,0.4360348787302813,,4.535481077555773,2.631578947368421
JECC.JK,-0.0006331761308182446,"{'beta': array([-0.028]), 'alpha': array([-0.001])}",-0.25,,-8.504498536895639,78.8619708994709,25.29736420794151,0.9935621076500186,,1.6221764059148671,71.17794486215539
JGLE.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,1.6443881078589537,-4.928371998250005,-10.14533805844086,0.15802478920698163,,-5.436762680707191,0.0
JIHD.JK,-2.0657147256357043e-05,"{'beta': array([-0.02]), 'alpha': array([-0.])}",-0.01,,0.3682687327759457,-13.97527040704952,-27.62021690866824,0.048360832342297516,,-0.9028642284746763,0.0
JKON.JK,-0.001224700750090271,"{'beta': array([0.049]), 'alpha': array([-0.001])}",-0.59,,-13.398721805501365,3.247369680918696,29.870328767914792,0.12859439647416807,,2.001375215560613,113.81443298969072
JKSW.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,0.0
JMAS.JK,-0.0001094336846665682,"{'beta': array([-0.047]), 'alpha': array([-0.])}",-0.03,,,,0.0,0.0,,,0.0
JPFA.JK,0.0001637230964047941,"{'beta': array([0.132]), 'alpha': array([0.])}",0.11,,-17.632913902710218,105.17468707694744,11.552209317353016,1.203015420478352,,8.585116375770165,65.84362139917695
JRPT.JK,0.0006675504256754532,"{'beta': array([0.002]), 'alpha': array([0.001])}",0.89,,0.48745463601063316,71.63864913494633,9.422288222220617,0.00032475495994046605,,12.280936320234046,63.11111111111111
JSKY.JK,-1.4521824406161056e-05,"{'beta': array([0.096]), 'alpha': array([-0.])}",-0.01,,35.041173533762034,3.4327733890360097,15.14810158051319,0.7748122795115369,,3.0050559685099616,0.0
JSMR.JK,0.0003220357333814624,"{'beta': array([-0.038]), 'alpha': array([0.])}",0.25,,-9.6610038318864,69.03499403408424,76.0483878278884,3.6079888003911402,,2.626791207879802,17.24164380952381
JSPT.JK,0.0006283910322322944,"{'beta': array([-0.114]), 'alpha': array([0.001])}",0.4,,6.739922597964842,-61.76407703168551,-21.695458985205402,1.2378994390988143,,-6.461570862390712,11.119402985074627
JTPE.JK,0.0005810577398310648,"{'beta': array([0.04]), 'alpha': array([0.001])}",0.49,,-9.045337776088806,10.509053957534507,27.404940650582283,0.15648679532073104,,9.98615612441565,148.26388888888889
KAEF.JK,0.0005803113394090135,"{'beta': array([-0.052]), 'alpha': array([0.001])}",0.22,,-22.177137820695457,3.1687305822300305,244.5774356286816,1.1443247876985414,,0.2522212654107646,0.16391612903225808
KARW.JK,0.0017762952038389598,"{'beta': array([-0.116]), 'alpha': array([0.002])}",0.58,,54.362551070455844,0.00011793688726705765,1500802.7098358052,-1.31935219996468,,-0.204191644858988,0.0
KAYU.JK,0.0013415896934703903,"{'beta': array([0.012]), 'alpha': array([0.001])}",0.42,,,,0.0,0.0,,,0.0
KBAG.JK,-0.00182380464494191,"{'beta': array([-0.093]), 'alpha': array([-0.002])}",-0.87,,,,0.0,0.0,,,0.7
KBLI.JK,3.6744871259423364e-06,"{'beta': array([-0.058]), 'alpha': array([0.])}",0.0,,11.756499993877688,-101.63250691607143,-3.1092414188007207,0.011540759311773795,,-2.5516178323187875,12.341772151898734
KBLM.JK,0.00046591556213951935,"{'beta': array([0.01]), 'alpha': array([0.])}",0.28,,,,0.0,0.0,,,22.400000000000002
KBLV.JK,-0.0009644992231162191,"{'beta': array([0.027]), 'alpha': array([-0.001])}",-0.35,,24.306324110671937,0.2106568264695806,289.57048780381473,0.0,,0.01918471746452265,0.0
KBRI.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,,,,0.0,0.0,,,0.0
KDSI.JK,0.00135364017634535,"{'beta': array([0.079]), 'alpha': array([0.001])}",0.79,,,,0.0,0.0,,,1.6339869281045754
KDTN.JK,-0.0014780307804127103,,-0.81,,,,0.0,0.0,,,0.0
KEEN.JK,0.0014277604096910126,"{'beta': array([0.014]), 'alpha': array([0.001])}",0.75,,-30.54622273047097,0.0018326825078240632,450159.8048095735,0.7602052583763511,,4.91242905711326,0.8254545454545456
KEJU.JK,0.0004878129418535307,"{'beta': array([-0.054]), 'alpha': array([0.001])}",0.43,,-7.779790607969312,80.66667761933333,14.442146799421243,0.0,,27.44380853669812,9.699570815450643
KETR.JK,-0.0005386783220532384,,-0.23,,,,0.0,0.0,,,0.0
KIAS.JK,-0.0009267983126260961,"{'beta': array([0.034]), 'alpha': array([-0.001])}",-0.48,,-20.86903415449815,-127.85484753411765,-0.10949917246011455,0.04473330121407984,,-6.846871048111892,23.57142857142857
KICI.JK,0.00019356442330163465,"{'beta': array([0.06]), 'alpha': array([0.])}",0.07,,,,0.0,0.0,,,13.88888888888889
KIJA.JK,3.1112238926835954e-05,"{'beta': array([0.015]), 'alpha': array([0.])}",0.02,,-3.7815463947827643,-67.13100475316352,-1.727964603338274,0.8689948957660358,,-0.9124574827046282,4.038708620689655
KING.JK,0.0030061565012473876,,0.89,,,,0.0,0.0,,,0.0
KINO.JK,-0.0009681429412737893,"{'beta': array([0.095]), 'alpha': array([-0.001])}",-0.61,,1.214964014934013,82.45935301467871,16.97806190342997,0.7975160311679873,,4.469743728704071,19.5
KIOS.JK,1.88917491271196e-05,"{'beta': array([-0.074]), 'alpha': array([0.])}",0.01,,169.15879484650065,-38.70117457237706,-1.2919504524725063,0.0,,-83.84497426027292,0.0
KJEN.JK,-0.001102017788408258,"{'beta': array([-0.121]), 'alpha': array([-0.001])}",-0.28,,,,0.0,0.0,,,0.0
KKES.JK,-0.0019669795609355825,,-0.91,,,,0.0,0.0,,,0.0
KKGI.JK,0.0011611485566602267,"{'beta': array([-0.059]), 'alpha': array([0.001])}",0.58,,-45.34867907301422,-0.0015143077483757905,-239053.1253559736,0.06990362877871172,,-8.748477517107105,149.25414364640883
KLAS.JK,-0.004236161888165182,,-1.35,,,,0.0,0.0,,,0.0
KLBF.JK,0.00022097593366786664,"{'beta': array([0.118]), 'alpha': array([0.])}",0.18,,-11.989323332618227,59.090356352240526,24.369458722098223,0.062397631729951754,,15.70339659051651,29.6875
KLIN.JK,-0.003229057844445871,,-1.35,,,,0.0,0.0,,,0.0
KMDS.JK,0.0005421794609338436,,0.3,,,,0.0,0.0,,,4.873853211009174
KMTR.JK,0.00048416808655985406,"{'beta': array([0.032]), 'alpha': array([0.])}",0.3,,-28.58561827807958,23.711070989784144,11.218388242125606,1.2333004787856932,,9.727413513656348,20.578947368421048
KOBX.JK,0.0013733889023382398,"{'beta': array([0.158]), 'alpha': array([0.001])}",0.54,,,,0.0,0.0,,,3.289473684210526
KOCI.JK,-0.005177385658185932,,-2.24,,,,0.0,0.0,,,0.0
KOIN.JK,0.0003561938363509759,"{'beta': array([-0.234]), 'alpha': array([0.])}",0.15,,-43.97083871378286,41.922963243354886,1.7412891253952825,0.148359092863658,,32.48182547494086,0.0
KOKA.JK,-0.007761017443802573,,-1.84,,,,0.0,0.0,,,0.0
KONI.JK,0.0026238526047183126,"{'beta': array([-0.073]), 'alpha': array([0.003])}",0.64,,-23.64765341283472,0.1596407564102564,6639.9084033148465,0.0,,0.07665319194900612,0.0
KOPI.JK,0.0004512982034576882,"{'beta': array([0.11]), 'alpha': array([0.])}",0.15,,,,0.0,0.0,,,0.0
KOTA.JK,-0.0021393136226889346,"{'beta': array([-0.027]), 'alpha': array([-0.002])}",-0.84,,-44.33217327574988,-2.7913414160096486,-17.912534709379017,0.16540166235489176,,-2.3146034854471003,0.0
KPAL.JK,-0.0003495735144785562,"{'beta': array([-0.014]), 'alpha': array([-0.])}",-0.55,,,,0.0,0.0,,,0.0
KPAS.JK,0.0005440708165125719,"{'beta': array([0.046]), 'alpha': array([0.001])}",0.34,,,,0.0,0.0,,,0.0
KPIG.JK,-0.00022490218475626099,"{'beta': array([0.04]), 'alpha': array([-0.])}",-0.11,,-3.1338718395556486,3.181204913433434,19.175124413524017,0.2577685343694798,,1.3481340626412706,86.22950819672131
KRAH.JK,-0.00011118545167059601,"{'beta': array([0.008]), 'alpha': array([-0.])}",-0.18,,,,0.0,0.0,,,0.0
KRAS.JK,-0.0004202673672047328,"{'beta': array([0.032]), 'alpha': array([-0.])}",-0.24,,-36.050278917889294,0.0012237419333743645,117671.86861279831,2.779979207584096,,4.107647250695741,14.583333333333334
